Nombre	Descripcion	Latitud	Longitud	Tipo	Clase_vial	Nombre_vial	Numero_vial	Codigo_postal
Playa	Este pequeño hostal se encuentra situado en una de las zonas más populares de Madrid, el barrio de Las Letras, muy cerca de los principales museos: Prado, Thyssen, Caixa Forum o Reina Sofía, y además rodeado de cines, teatros, restaurantes y bares de copas.El hostal dispone de 10 habitaciones, todas ellas con aire acondicionado, televisión, baño privado y conexión wifi.	40.416492400000	-3.703172400000	Alojamientos	Calle	de la Victoria	 2-4º Izq.	28012
Rico	El barrio de Chueca acoge este hostal situado en la comercial calle de Fuencarral.Sus habitaciones cuentan con wifi gratuito, ventilador, nevera, televisión de pantalla plana, y algunas de ellas disponen de baño privado con secador de pelo y de balcón.El hostal dispone de un concierto con el 50% de descuento con el parking de las Escuelas Pías San Antón, de la calle Farmacia, para sus clientes. También ofrece el servicio de consigna y cuenta con una sala común de televisión.	40.421998192956	-3.700819462538	Alojamientos	Calle	de Fuencarral	 22-1º D	28004
Rofer	Enclavado en una de las principales calles que llevan a la Plaza Mayor, el Hostal Rofer es un alojamiento sencillo en el que poder hospedarse en pleno centro de la ciudad sin gastarse mucho dinero.Sus habitaciones son acogedoras y están totalmente equipadas con baño privado, secador en el baño, televisión, wifi, calefacción y aire acondicionado.Entre sus servicios se encuentra la consigna de equipajes, ascensor, servicio de fax e internet e información turística.	40.408386282875	-3.710927367210	Alojamientos	Calle	Toledo	 94 2-D	28005
Santa Bárbara	Situado en la Plaza de Santa Bárbara, de la que recibe su nombre, este hostal ofrece habitaciones cómodas y sencillas a buen precio, en un emplazamiento céntrico y próximo a la comercial calle de Fuencarral y el popular barrio de Chueca.Este alojamiento cuenta con amplias habitaciones individuales, dobles y triples, que disponen de todo tipo de comodidades para hacer la estancia lo más agradable posible, como conexión wifi gratuita, baño privado, aire acondicionado y televisión de pantalla plana. En las zonas comunes ofrece recepción abierta las 24 horas del día, máquina expendedora de aperitivos y refrescos e información turística de interés.	40.427418297204	-3.696502447128	Alojamientos	Calle	Santa Bárbara	 4-3º	28004
Pensión Stella	Esta pensión se encuentra situada en plena Gran Vía, centro neurálgico de la ciudad, en la que destaca tanto su oferta cultural como comercial, así como su amplia variedad de restaurantes y bares.Las habitaciones cuentan con televisión, aire acondicionado, calefacción, caja fuerte, ventilador y conexión wifi gratuita. Como dato de interés, se admite el alojamiento con mascotas.El establecimiento dispone de recepción 24 horas, realizando el check in en el Hostal Helena, situado en la segunda planta del edificio. También se puede disfrutar de una terraza y cuenta con máquina expendedora de bebidas.	40.420235300000	-3.705348200000	Alojamientos	Calle	Gran Vía 	 44	28013
Matheu	Próximo a la Puerta del Sol, se encuentra este hostal que cuenta con unas instalaciones acogedoras y un ambiente familiar.Sus habitaciones son amplias y están equipadas con baño privado, televisión y aire acondicionado.Dispone de recepción 24 horas y cuenta con un servicio de consigna de equipajes. 	40.415973700000	-3.701994900000	Alojamientos	Calle	de la Victoria	 6	28012
Patria	Este hostal se encuentra situado en una zona privilegiada, a pocos metros de la Puerta del Sol, cerca de la Plaza Mayor, el Mercado de San Miguel, el Teatro Real, el Palacio Real y sus jardines, y la Catedral de la Almudena. Todas sus habitaciones están equipadas con televisión, aire acondicionado, calefacción, baño privado y conexión wifi.	40.416534767809	-3.705974668264	Alojamientos	Calle	Mayor	 10 - 4º	28013
Hostal Pacios	En pleno centro de Madrid, a pocos metros de la Puerta del Sol y próximo al Paseo del Arte y la Estación de Atocha, se encuentra este sencillo hostal.El alojamiento dispone de ascensor, calefacción central, Wifi gratuito, consigna de equipaje (1€ por cada maleta) y varios parkings públicos alrededor para poder dejar el coche.	40.413385771061	-3.701652288437	Alojamientos	Calle	Atocha	 28-2º A	28012
Hostal Oriente	Hostal de tres estrellas situado en centro monumental de Madrid, con espectaculares vistas al Teatro Real. Esta ubicación permite que  los huéspedes puedan llegar en pocos minutos a muchos de los encantos turísticos de la ciudad como Plaza de Oriente, el Palacio Real y sus jardines, la Catedral de la Almudena, la Plaza Mayor, la Puerta del Sol, la Gran Vía y los principales centros comerciales. Todas las habitaciones cuentan con conexión wifi gratuita, aire acondicionado, televisión de plasma, caja fuerte, cuarto de baño completo y secador de pelo. 	40.417839400000	-3.708986600000	Alojamientos	Calle	Arenal	 23-1º I	28013
Hostal Miguel Ángel	Hostal céntrico, familiar y muy bien comunicado con los principales atractivos turísticos y centros de negocios de la ciudad. Su barrio, Chueca, es uno de los más animados de la ciudad ya que está rodeado de tiendas, restaurantes, teatros y bares de copas. Todas las habitaciones estan dotadas de aire acondicionado, televisión de pantalla plana, nevera pequeña, calefacción y baño privado con bañera.	40.426146800000	-3.698146700000	Alojamientos	Calle	San Mateo	 21	28004
Mendoza	Este hostal se encuentra ubicado en plena Gran Vía, una de las calles más conocidas de la ciudad, repleta de ocio y negocio, con cines y teatros musicales, tiendas de grandes firmas y todo lo necesario para divertirse y entretenerse. Ofrece habitaciones sencillas y confortables, todas ellas equipadas con televisión, calefacción, teléfono, baño privado y conexión wifi.	40.419509000000	-3.703856900000	Alojamientos	Calle	Chinchilla	 4-1º D	28013
Casa de huéspedes La Muralla	Excelente ubicación y cuidado para que la estancia sea lo más satisfactoria posible. Las habitaciones están habilitadas para todas las épocas con aire acondicionado y calefacción. Un lugar en Madrid para pasar unos días en total condiciones de confort. En pleno centro de Madrid se encuentra el Hostal las Murallas. En este hostal encontrarás habitaciones limpias, con tarifas baratas y con baño y televisión privada. El trato es cercano y profesional para que la estancia sea una agradable experienciaEl Hostal se encuentra en la calle Fuencarral por lo que los principales puntos de interés de la capital están cerca. Gracias a ello puedes ir andando a lugares tan emblemáticos como la Puerta del Sol o la Calle Gran Vía.	40.421512900000	-3.701078300000	Alojamientos	Calle	Fuencarral	 23-4º D	28004
Mayrit (Hostal Ivor y Hostal Mayrit )	Este hostal está situado en una de las calles más conocidas del centro de Madrid, la calle Arenal, un lugar ideal para todos aquellos que deseen visitar la ciudad sin necesidad de largos desplazamientos. Recientemente reformado, este alojamiento dispone de ascensor, recepción 24 horas, conexión wi-fi gratuita, mini bar, televisión, baño completo en las habitaciones, escritorio, aire acondicionado y calefacción.	40.417632800000	-3.707965600000	Alojamientos	Calle	Arenal	 24-3º I	28013
Pensión Mollo	La Pensión Mollo es el mejor recurso si quieres situarte en el centro de Madrid de forma económica. Su trato personalizado ofrece al cliente una solución a todas las peticiones con las que cuente y consigue atender a todas sus necesidades. Se encuentra en el Centro de Madrid, a tan solo cinco minutos de la estación de Atocha, y se encuentra comunicado con los puntos de interés de la ciudad. Las habitaciones están habilitadas con WIFI gratuito y se puede disfrutar de la cómoda estancia con un ambiente agradable y profesional. 	40.410411000000	-3.695276000000	Alojamientos	Calle	Atocha	 104-4º	28012
Naranjos I	Situado en pleno centro de Madrid, entre las plazas de Tirso de Molina y Jacinto Benavente, el hostal Naranjos es una opción ideal para los que viajeros que deseen conocer los lugares más emblemáticos de la ciudad como el barrio de Las Letras con sus bares y restaurantes, la Plaza de Santa Ana, la Plaza Mayor, la Puerta del Sol o la Gran Via. Sus habitaciones están equipadas con teléfono, televisión, baño privado, secador de pelo, aire acondicionador, calefacción y conexión wifi.	40.412865600000	-3.703823400000	Alojamientos	Calle	Doctor Cortezo	 15-2º I	28012
Los Perales	En el centro de Madrid, a sólo unos minutos de la Gran Vía, artería turística y comercial de la ciudad, pero en una calle tranquila y amigable, este hostal es una magnífica alternativa para alojarse, confortablemente, en pleno centro por menos dinero sin renunciar a estar rodeado de cines, comercios, teatros, centros culturales...Se trata de un hostal gay friendly al que acude todo tipo de clientes y que además, sin estar en Chueca, está a diez minutos andando lo que permite disfrutar de todas las ventajas del barrio gay por excelencia, pero en un ambiente más tranquilo.El hostal Los Perales cuenta con todos los servicios necesarios para que la estancia sea cómoda; calefacción central, televisión en todas las habitaciones, ventilador, secador, consigna de equipajes máximo 24, servicio diario de limpieza y conexión Wifi gratuita. Y por supuesto, las habitaciones son confortables, disponen de baño completo y son exteriores. Esta es una magnífica opción para pasar unos días en Madrid sin dejarse el presupuesto en el alojamiento.	40.426692700000	-3.707616000000	Alojamientos	Calle	La Palma 	 61-1º Izq.	28015
Marlasca	Este hostal, situado a pocos metros de la Puerta del Sol, es una opción ideal para quienes buscan un alojamiento cómodo y económico en el centro. Además, el Marlasca se encuentra a pocos minutos a pie de los famosos museos madrileños: el Thyssen-Bornemisza, el Prado o el Reina Sofía. Sus habitaciones están equipadas con baño completo, televisión, caja fuerte, teléfono, aire acondicionado, calefacción y conexión wifi.	40.415563800000	-3.701750700000	Alojamientos	Calle	Cruz	 14-2º	28004
Guerra	Un hostal económico ubicado en pleno centro, que ofrece más de dos décadas de servicio al cliente de calidad. Está rodeado de los principales museos de la ciudad, El Prado, el Thyssen y el Reina Sofía y lugares históricos como la Plaza Mayor, el Palacio Real, la Catedral de la Almudena o Los Jerónimos. Además, se encuentra en una zona llena de restaurantes, zonas comerciales y teatros. Sus habitaciones disponen de baño completo, televisor, teléfono, calefacción, aire acondicionado y wifi.	40.416689500000	-3.701807300000	Alojamientos	Calle	San Jerónimo	 3	28014
Las Fuentes	Este hostal de dos estrellas se encuentra ubicado en pleno centro histórico de la ciudad, en el conocido barrio de los Austrias. A escasos metros de aquí, se encuentra lugares de interés turísticos como el Palacio Real, la Puerta del Sol, la Plaza Mayor o el Teatro Real. Además este alojamiento está rodeado de algunos de los restaurantes más antiguos de Madrid como Casa Lucío, Botín o las Cuevas de Luis Candelas.El hostal las Fuentes cuenta con 23 habitaciones equipadas con secador de pelo, caja fuerte, aire acondicionado, calefacción central, televisión, teléfono, servicio despertador y Wi-Fi de alta velocidad.	40.417422900000	-3.708638300000	Alojamientos	Calle	Las Fuentes	 10-1º D	28013
Hostal Horizonte	Situado en una casa señorial del siglo XIX, este hostal es una opción de alojamiento económica en pleno centro, junto a la famosa Puerta del Sol y muy cerca del Paseo de Arte madrileño que acoge a los principales museos de la capital: el Prado, el Reina Sofía y el Thyssen. Además, este alojamiento se encuentra en una de las zonas de tapas y ocio nocturno más conocidas de la ciudad, el Barrio de las Letras. Todas sus habitaciones disponen de calefacción central, aire acondicionado e internet wifi gratis. 	40.413505700000	-3.701620600000	Alojamientos	Calle	Atocha	 28-2ºB	28012
Internacional	Este  familiar y acogedor hostal está situado en pleno centro de Madrid, a escasos metros de la Puerta del Sol. Recientemente reformado dispone de habitaciones individuales y dobles, todas ellas equipadas con ducha o baño privado, televisión, calefacción, aire acondicionado y caja fuerte.Desde aquí, se pueden visitar los principales lugares de interés de la ciudad como la Plaza Mayor, el Teatro Real, la Puerta del Sol o el Palacio de Oriente, y también sus grandes museos como el Prado, el Reina Sofía o el Thyssen. Además su proximidad a la zona de Huertas permite la posibilidad de disfrutar de su amplia oferta de restaurantes y locales nocturnos.	40.416203400000	-3.699611300000	Alojamientos	Calle	Echegaray	 5-2º D	28014
Alojamiento Jaén	Alojamiento Jaén se encuentra en pleno centro de Madrid, en el emblemático Barrio de las Letras, un lugar tranquilo y de cómodo acceso a las actividades y ofertas que ofrece la ciudad. Cuenta con zonas comunes donde se pueden realizar reservas de excursiones a distintos lugares como Toledo o El Escorial. La oferta que ofrece el hostal es tanto de habitaciones dobles como individuales.	40.414309400000	-3.698094300000	Alojamientos	Calle	Cervantes	 5-3º D	28014
Faustino	Hostal tranquilo y confortable situado en pleno barrio de Las Letras, a escasos metros de lugares como el museo del Prado, la Puerta del Sol o la Plaza Santa Ana. El alojamiento dispone de habitaciones individuales, dobles, triples y cuádruples equipadas con televisión, calefacción y algunas de ellas con baño privado.	40.414911800000	-3.702637100000	Alojamientos	Calle	Cruz	 33	28012
El Pasaje	Céntrico y confortable, este hostal garantiza el descanso del huésped junto a la Puerta del Sol. Ocupa un edificio histórico totalmente renovado que combina elementos de época con otros de vanguardia. Todas sus habitaciones disponen de de aire acondicionado, radio, secador de pelo, televisión, minibar, teléfono, caja fuerte y ducha.	40.416253500000	-3.701393200000	Alojamientos	Calle	Pozo	 4	28012
Edreira	El Hostal Edreira está situado en el triángulo del arte, próximo a las principales zonas turísticas y museos de la ciudad.  Sus habitaciones están equipadas con baño completo, teléfono televisión, calefacción y aire acondicionado.	40.411974700000	-3.698384600000	Alojamientos	Calle	Atocha	 75-2º 	28012
El Catalán	Un hostal cómodo y tranquilo, estratégicamente situado junto a la Gran Vía y la Plaza de Chueca, permitiendo que sus huéspedes satisfagan sus necesidades culturales, de ocio y compras. Dispone de 20 habitaciones, todas equipadas con baño completo, televisión, nevera, caja de seguridad, calefacción y aire acondicionado. 	40.421449400000	-3.700349400000	Alojamientos	Calle	Hortaleza	 17-2º I	28004
Conchita II	Hostal situado en la zona de Opera, junto al Teatro Real y al Palacio Real, a pocos metros de la Puerta del Sol y de la calle Gran Vía. El hostal cuenta con conexión WIFI en las zonas comunes además de calefacción, televisión y servicio de consigna de equipajes. 	40.419202800000	-3.709220200000	Alojamientos	Calle	Campomanes	 10-4º I	28013
Abami 2	Hostal situado en el barrio de Malasaña, muy próximo a muchos de los atractivos de la ciudad: museos, tiendas, restaurantes y teatros. Sus habitaciones tienen un diseño moderno y cuentan con baño, aire acondicionado, calefacción y balcón con vistas a la ciudad. 	40.423293500000	-3.707524100000	Alojamientos	Calle	San Bernardo	 35-2º I	28015
Domínguez	Hostal situado en el pintoresco Barrio de Chueca, a escasos metros de una de las calles más comerciales de la ciudad, la calle Fuencarral. Dispone de unas habitaciones sencillas, confortables y equipadas con todo lo necesario para garantizar el descanso y el confort: calefacción, aire acondicionado, televisión vía satélite, conexión a internet wifi y baño privado completo.	40.424398000000	-3.700579300000	Alojamientos	Calle	Santa Brígida	 1-1º 	28004
Hostal Biarritz	Hostal económico, ubicado cerca de Sol, con más de veinte años de experiencia dando servicio de calidad. Este alojamiento goza de una ubicación ideal a poca distancia a pie de lugares de interés turístico  como el Museo del Prado, la plaza Mayor y el Palacio Real. Su céntrica situación permite disfrutar de una de las zonas  comerciales y gastronómicas más concurridas e interesantes de la capital. Sus habitaciones están equipadas con aire acondicionado, televisión, wifi y baño privado con bañera.	40.416631200000	-3.701691500000	Alojamientos	Calle	Victoria	 2-2º	28012
Aresol	Un hostal a pocos metros de la Puerta del Sol, en pleno centro neurálgico, turístico y comercial de Madrid. El Hostal dispone de 11 habitaciones acogedoras y completamente equipadas con baño privado, calefacción, aire acondicionado, WIFI gratis, etc. 	40.416888300000	-3.705173300000	Alojamientos	Calle	Arenal 	 6-3º	28013
Hostal Chelo	Hostal económico y sencillo, situado en el entorno de Gran Vía, junto a las estaciones de metro de Chueca y Tribunal, una zona repleta de bares de tapas y restaurantes. Sus habitaciones disponen de conexión inalámbrica a internet gratuita y televisión de pantalla LCD. Además, el hostal ofrece un servicio de traslado al aeropuerto y de guardaequipajes.	40.421233800000	-3.700461800000	Alojamientos	Calle	Hortaleza 	 17-3º I	28004
Florida	Un hostal tranquilo y económico situado en el centro de Madrid, junto a la plaza de Tirso de Molina. El hostal dispone de habitaciones con baño privado y otras con baño compartido y destaca por un excelente trato al cliente y una céntrica localización. Además ofrece la posibilidad de alquilar habitaciones por horas a aquellos viajeros que sólo necesiten un rato de descanso durante el día. 	40.412842600000	-3.703950600000	Alojamientos	Calle	Doctor Cortezo	 15-3º D	28012
Hispalense	Hostal situado en pleno Madrid de los Austrias, cerca de los grandes conjuntos monumentales de la capital, como el Palacio Real, la Plaza Mayor, el Teatro Real o la Puerta del Sol. Todas las habitaciones cuentan con aseos propios, aire acondicionado, caja de seguridad, ascensor, calefacción, televisión, minibar y guarda equipajes.	40.417543400000	-3.708637300000	Alojamientos	Calle	Fuentes	 12	28013
Hostal del Pez Azul	Situado en una calle tranquila cerca de Gran Vía, este hostal es ideal para disfrutar del ocio de la ciudad ya que está rodeado de tiendas, cines y teatros. Desde su ubicación, se puede acceder a pie a algunos de los atractivos turísticos de la ciudad como el Museo Thyssen, el Prado o el Reina Sofía. Dispone de cómodas habitaciones con baño completo, televisión, aire acondicionado, calefacción y WIFI.	40.423374800000	-3.704876400000	Alojamientos	Calle	Pez	 9-1º-D	28004
Pensión Corbero	Pensión ubicada en una zona residencial en pleno centro de Madrid, acoge al visitante con cómodas habitaciones que cuentan con un alto nivel de equipamiento ya que todas las habitaciones disponen de instalación de aire acondicionado, calefacción, caja fuerte, baño privado con secador de pelo. 	40.414172800000	-3.696228600000	Alojamientos	Calle	Cervantes	 34	28014
Pensión Berti	La Pensión Berti ofrece calidad al mejor precio en pleno corazón de Madrid. Las habitaciones del local son cálidas y acogedoras, todas tienen lavabo y baño compartido pero con set de aseo y secados de pelo gratuito. Todas las estancias están equipadas con WIFI gratuito, calefacción y ventidalor para que se pueda hospedar en cualquier estación del año. El objetivo de Pensión Berti es conseguir el pleno confort y satisfacción del cliente, para ello dispone de ascensor y consigna de equipaje.  	40.420612500000	-3.700878700000	Alojamientos	Calle	Hortaleza	 7	28004
Pensión Cartagenera	La Pensión Cartagenera se encuentra ubicado en el centro de Madrid y hace que tenga un acceso cómodo a las principales zonas turísticas de la capital. Los huéspedes disponen de numerosas instalaciones y comodidades como ascensor, servicio de guardaequipije y WIFI gratuito. La pensión tiene 13 habitaciones que cuentan con camas individuales o en conjunto junto a su baño particular.  	40.422206600000	-3.703083300000	Alojamientos	Calle	La puebla	 14-1º	28004
Hostal Bahía Madrid	Ubicado en Sol, este hostal económico y con encanto flamenco, permite conocer a pie los encantos de Madrid. Desde aquí, el viajero puede salir de tapas por La Latina o la zona de Huertas, ir de compras por distintas zonas comerciales como la calle Preciados o Fuencarral, acudir a los teatros y musicales de la Gran Vía, o disfrutar de la famosa vida nocturna de la ciudad. Además, el hostal ofrece una serie de servicios extra como desayunos, alquiler de coches, bicicletas, vespa, excursiones por Madrid o venta de entradas. Dispone de tres tipos de habitaciones: unas con ducha y balcón, otras con baño compartido y por último, habitaciones anticrisis, todas ellas equipadas con televisión, wifi gratis, radio despertador, ventilador, calefacción y caja fuerte. 	40.414920700000	-3.703192700000	Alojamientos	Calle	Carretas	 31	28012
Pensión Casado	La Pensión Casado cuenta con una excelente ubicación a tan solo 10 minutos andando de la estación de Atocha y cerca de lugares turísticos de la ciudad como el Museo del Prado. Sus habitaciones incluyen TV de pantalla plana y la mayoria disponen de baño privado y articulo0s de aseo gratuitos. Todo el lugar tiene WIFI gratis en todas sus intalaciones. Es el lugar perfecto por su buena relación calidad- precio.  	40.412369300000	-3.701360900000	Alojamientos	Calle	Magdalena	 19-2º I	28012
Casa de Huespedes Casillas	En Casa de Huespedes Casillas encontrarás el mejor ambiente y comodidad. Las cinco habitaciones con las que cuentan tienen todo lo básico y esencial para hospedarte en la capital. Cuenta con atención personalizada para cada cliente y garantiza calidad- precio en el centro de Madrid. El local tiene descuentos personalizados en los aparcamientos para sus clientes y WIFI gratuito en todos las ubicaciones de Casa de Huespedes Casillas.  	40.420583100000	-3.700897100000	Alojamientos	Calle	Hortaleza	 4-4º D	28004
Pensión Barja	A cinco minutos de la Plaza de Calla y a diez minutos andando de la Plaza del Sol, dos de los lugares más visitados en la capital. Dispone de habitaciones individuales y dobles. Todas las estancias incluyen baño propio, calefacción y aire acondicionado. Cuenta con una cama supletoria por si el cliente lo necesita en cualquiera de las estancias. La Pensión Barja tiene el objetivo de comodo, limpio, con un trato amable y discreto.	40.422206600000	-3.703083300000	Alojamientos	Calle	Puebla	 14-3º D	28004
Pensión Numancia	La Pensión Numancia se encuentra ubicada en pleno barrio de Chamberí, zona céntrica de Madrid, se trata de una de las mejores estancias para disfrutar de la ciudad. se encuentra cerca de zonas turísticas de interés como Museo Sorolla, Ciudad Universitaria y del Hospital Clínico San Carlos. Cuenta con habitaciones dobles e individuales con baño propio y tiene varias instalaciones al precio más competitivo. 	40.434940700000	-3.705209200000	Alojamientos	Calle	Fernández de los Ríos	 3º-4º I	28015
Alaska	Pequeño y acogedor hostal de ambiente agradable situado en el centro de Madrid, junto a la puerta del Sol. Además, se encuentra muy próximo a otros puntos de interés turístico de la ciudad, como la Plaza de Santa Ana, el Museo del Prado, el Thyssen y el Reina Sofía. Dispone de 7 habitaciones, algunas equipadas con baño privado y otras con ducha y WC compartido, además todas las habitaciones cuentan con aire acondicionado, calefacción, televisión y conexión wifi.	40.415895200000	-3.702363000000	Alojamientos	Calle	Espoz y Mina	 7-4º dch	28012
Angelines	Situando en el barrio de Arguelles, muy próximo a Ciudad Universitaria y a unos 10 minutos de la calle Gran Vía. Todas las habitaciones disponen de cuarto de baño, calefacción, televisión y acceso a WIFI.	40.433372000000	-3.716813100000	Alojamientos	Calle	Hilarión Eslava	 12-bajo	28015
Pensión Adeco	Esta pensión está situada en pleno centro de Madrid, en el barrio de Chueca. Cuenta con habitaciones sencillas y dobles, con posibilidad de supletoria, baño, wifi, calefacción, aire acondicionado, televisión, etc.Un lugar tranquilo donde hospedarse en Madrid, cerca de museos, zonas de diversión, teatros y zonas de compras, muy bien comunicada con estaciones de metro y autobús.	40.421794500000	-3.701032000000	Alojamientos	Calle	Fuencarral	 27-2º	28004
Jardín Real de Mirasierra 	Un hotel de lujo enfrente del Hospital Ruber Internacional, en la zona norte de Madrid. En todo el Hotel se ha buscado aunar la tradición clásica pero con un planteamiento moderno. Se le ha dado valor a materiales y formas tradicionalmente clásicas con un concepto más actual, no se ha renunciado a elementos naturales, como la madera, las pieles, la piedra y el metal en acabados brillantes.Se ha tenido muy en cuenta la coherencia entre la arquitectura del propio edificio y el planteamiento de decoración, hasta llegar a un conjunto armonioso que podríamos definir como Clasicismo Moderno. El hotel Jardín Real de Mirasierra cuenta con una cafetería y un servicio de restaurante para reponer fuerzas, con una oferta gastronómica sencilla y adaptable a todos los gustos.	40.489281500000	-3.714098100000	Alojamientos	Calle	La Masó	 83	28034 
Ilunion Hotels Atrium	Hotel confortable y completo en Madrid, de reciente construcción, perfecto para sus estancias de ocio o negocios. El hotel se sitúa en una zona financiera y de negocios al este de Madrid. Un sector en desarrollo y dinámico. El Ilunion Hotels Atrium dispone de 195 habitaciones completamente equipadas. Todas las estancias están dotadas de aire acondicionado, calefacción, TV, conexión para PC o minibar, entre otros. Para el cliente de negocios, el Confortel Atrium pone a su disposición un completo Business Center con cinco salones, totalmente adaptados para reuniones, convenciones, congresos, eventos o seminarios. Además, el hotel se encuentra bien comunicado, por transporte público, con el centro de Madrid o el aeropuerto Adolfo Suárez Madrid - Barajas. Y, para los momentos de relax, dispone también de un magnífico restaurante.	40.447567400000	-3.655261200000	Alojamientos	Calle	Emilio Vargas	 3 y 5	28043
Compostela Suites	Este complejo de apartamentos se sitúa muy cerca del aeropuerto Adolfo Suárez Madrid - Barajas. Está compuesto por 4 edificios rodeando una espaciosa zona central con instalaciones deportivas al aire libre entre las que se cuenta una piscina. Los Apartamentos Compostela Suites cuentan con apartamentos que disponen de dormitorio, baño completo, salón-comedor y cocina independiente. Las instalaciones de este hotel se completan con un restaurante-cafetería, dos piscinas al aire libre, zona de juegos para niños, una pista de pádel iluminada y plazas de garaje. Este alojamiento resulta, por tanto, una elección ideal para estancias cortas y un acierto cómodo y fácil para estancias largas, tanto por motivos de ocio como de negocios.	40.447671200000	-3.580304100000	Alojamientos	Calle	Zambrana	 4	28022
Los Coronales	Pequeño hostal ubicado en el barrio de Los Coronales de Barajas, entre el aeropuerto y los recintos feriales de Madrid (IFEMA). Un alojamiento de ambiente familiar que goza de una perfecta situación. Ofrece unas habitaciones sencillas muy bien equipadas y todas exteriores. Como valor añadido dispone de servicio de recogida y transporte de clientes al aeropuerto. En el entorno del hostal podrá disfrutar de largos paseos junto al parque de Juan Carlos I.	40.466579000000	-3.590116700000	Alojamientos	Calle	Briones	 38	28042
NH Las Tablas	Hotel de cuatro estrellas, miembro de la prestigiosa cadena NH Hotels, que con su privilegiada situación en la zona norte de la ciudad, cerca de la autopista A1, permite un cómodo acceso a las principales vías, al centro de la ciudad, al recinto ferial IFEMA, y al aeropuerto Internacional Adolfo Suárez Madrid - Barajas. Este lujoso hotel en Madrid es el alojamiento ideal para viajeros de negocios que busquen un hotel bien comunicado en la capital española. Sus servicios de alta calidad e instalaciones le garantizarán una cómoda estancia. Además, el hotel dispone de un centro Spa con sauna, piscina cubierta climatizada, baño turco, ducha de aromaterapia y sala de fitness.Asimismo, el hotel NH Las Tablas cuenta con una encantadora cafetería, un restaurante que sirve un delicioso menú de temporada, y algunas salas de banquetes y conferencias totalmente equipadas. El atento personal de la recepción estará a su disposición las 24 horas del día para garantizarle una agradable estancia en Madrid. Asimismo, el hotel ofrece acceso a Internet Wifi en todo el edificio.	40.498427200000	-3.664821700000	Alojamientos	Calle	Burgos	 131	28050
Apartamentos Madrid	Aquí encontrará apartamentos turísticos con todos los servicios incluidos y con toda la comodidad necesaria en el centro de Madrid. A menos de cinco minutos de la puerta del Sol, el llamado kilómetro cero de España, ésta es una opción perfecta para viajes un poco más largos ya que permite disponer de cocina, de salón comedor, además de los servicios necesarios para una perfecta estancia.	40.408979000000	-3.691728000000	Alojamientos	Calle	Atocha	 19-1 izq	28012
Villa Magna	El Hotel Villa Magna, tras una profunda renovación, sigue siendo el lugar perfecto para los clientes que buscan la ubicación ideal en el centro de la ciudad. A tan solo unos minutos, disfrutará de los mejores museos de la capital y de las boutiques más prestigiosas de la ciudad. Situado en el sofisticado barrio de Salamanca, sus 150 espaciosas habitaciones y suites combinan el encanto del mobiliario antiguo restaurado con la elegancia en el estilo de sus nuevas líneas. Los cuatro espacios gastronómicos más exclusivos dan a los huéspedes la oportunidad de disfrutar de diferentes estilos de cocina durante todo el día.El Restaurante Villa Magna, presenta una nueva y sugerente cocina con un toque clásico, el Lounge, es ideal para el desayuno, el almuerzo o la cena, el Magnum Bar sirve cócteles originales y deliciosas tapas y el lujoso Tse Yang especializado en alta cocina cantonesa.El Hotel dispone de más de 800 m² para reuniones y eventos; nueve espacios renovados, cinco salas de reuniones y La Galeria, perfectamente adaptables a todo tipo de eventos, desde cenas de gala, cócteles y bodas hasta conferencias de prensa.	40.429951500000	-3.688152500000	Alojamientos	Calle	Castellana	 22	28046
Hotel Eco Vía Lusitana	Inaugurado en 2003, el hotel Eco Vía Lusitana es uno de los emplazamientos recomendados principalmente para aquellos que, quizá por motivos de trabajo, necesiten de un enclave adecuado para desplazarse por la zona sur de la capital o por los grandes núcleos de población meridionales de la Comunidad de Madrid, como Leganés o Getafe. Equipado con un aparcamiento propio y cercano a la carreteras de circunvalación más importantes, como la M-40 o la M-45, el hotel cuenta, entre otras comodidades para el empresario, de una sala de conferencias y 65 habitaciones repartidas en cuatro plantas, todas vestidas con elegantes camas dobles y dotadas de TV vía satélite y por cable, equipo de música y conexión a Internet.En las inmediaciones se encuentra el Parque Tres Cruces, compartido por los distritos de Latina y Carabanchel, un enorme espacio verde con variedad de atracciones, como el lago artificial, multitud de arroyos y puentes, un auditorio y diversas zonas de juego para niños.	40.372605200000	-3.742279100000	Alojamientos	Calle	Secoya	 2	28044
