Nombre	Descripcion	Latitud	Longitud	Tipo	Clase_vial	Nombre_vial	Numero_vial	Codigo_postal
Parque Martala	Es uno de los parques más populares del barrio de Moratalaz. Destaca el lago que ocupa una gran extensión. Esta zona verde está dotada de áreas infantiles y de varios espacios deportivos. En el parque se encuentran las vías de tren que llegaban antiguamente a Arganda del Rey. Otras denominaciones: Jardín Dionisio Ridruejo	40.40882236801765	-3.643898652734279	Parques	AVENIDA	MORATALAZ	183	28030
Parque Martin Luther King	Parque urbano paralelo a la M-30, idóneo para el paseo, con un campo de fútbol de césped artificial y una pista de baloncesto. Dispone de dos estancias con juegos infantiles y una pasarela hacia Puente de Vallecas. Parte de la zona verde asemeja la ribera de un río con arbolado típico de ribera.           Durante el año 2009 se remodeló.	40.398195733324194	-3.6701340560704026	Parques	CALLE	CERRO NEGRO	1	28007
Parque Meseta de Orcasitas	El parque tiene una superficie de 48414 m² en el que nos encontramos un paseo perimetral que lo recorre a lo largo de toda su longitud localizándose a ambos lados de este paseo una serie de parterres ajardinados y todas las áreas de esparcimiento de los usuarios del parque como son las pistas deportivas, zonas infantiles y un área canina.	40.3673502443602	-3.7076605178679096	Parques	RONDA	COOPERATIVAS	6	28041
Parque Mirador de Tierno Galván	Completa junto con el Parque Enrique Tierno Galván una gran superficie verde, dentro de un barrio en proceso de crecimiento. Cuenta con una diversidad de especies arbustivas. De forma triangular, posee una pasarela, que le recorre en altura.	40.394735491209424	-3.6856299107811368	Parques	CALLE	NEBULOSAS	7	28045
Parque Mirador de las Cárcavas	Parque situado a lo largo de la M-11, en el tramo comprendido entre la C/ Gregorio Sánchez Herráez y la C/ Antonio López Torres. Como su propio nombre indica dispone de un mirador en la parte más alta del parque. Además, cuenta con instalaciones deportivas y juegos infantiles. Este parque presenta agrupaciones de dos especies arbóreas poco extendidas, como son la Pawlonia tomentosa y la Zelkova serrata.	40.47917989766592	-3.6330084507532687	Parques	CALLE	RAFAELA APARICIO	2	28055
Parque Norte	Zona verde de gran extensión, con zona de pinar y muy bien adaptado a la orografía de la zona. Su arbolado más bien maduro nos ofrece buenas sombras y áreas de descanso, infantiles, etc. En su interior hay un centro cultural.	40.48106787416528	-3.6933504628706095	Parques	CALLE	ARZOBISPO MORCILLO	7	28029
Parque Nudo Norte de Begoña	Parque muy visible desde la M-30 con un gran talud de pradera. Tiene zonas infantiles a la salida del metro, lugares estanciales muy cómodos y campos de fútbol sala y baloncesto.	40.483895554775785	-3.6844715393162772	Parques	AVENIDA	LLANO CASTELLANO	1	28034
Parque Olof Palme	Este parque recibe su nombre en recuerdo del primer ministro sueco Olof Palme, gran defensor del pacifismo que murió asesinado en 1986. Está estructurado en dos zonas claramente diferenciadas y separadas por la calle Cerecinos.  El sector principal está situado entre esta calle y la Avenida Rafaela Ybarra. Compuesto por praderas de césped, zonas terrizas, zonas infantiles entre las que destaca un tobogán de tres pisos, y una zona canina, todo ello articulado mediante caminos de adoquín y de zahorra.  En el norte de este sector hay un auditorio que, a través de varios tramos de escaleras, enlaza con la fuente ornamental del centro del parque.  El otro sector está situado entre la calle Cerecinos y la calle San Magín. Dispone de zonas terrizas con grandes masas arbustivas que tapizan gran parte de las mismas. En su parte central se ubica una pequeña zona estancial. La zona infantil y la de mayores están próximas a la calle Cerecinos.	40.38439900273861	-3.7129519968429445	Parques	CALLE	CERECINOS	1	28026
Parque Orlando Zapata Tamayo	Ubicado entre las calles Víctor de la Serna, Uruguay y Puerto Rico, debe su nombre actual a una propuesta vecinal en homenaje al disidente cubano que murió haciendo una huelga de hambre en 2010. Comprende varias zonas verdes, situadas entre bloques de viviendas, que dan continuidad a las calles y manzanas.   Denominación anterior: Parque de Santa Marca.	40.455011305200735	-3.6743070613284736	Parques	CALLE	URUGUAY	6	28016
Parque Paseo Muñoz Grandes	Zona ajardinada de superficie reducida pero muy céntrica. Se encuentra junto a la histórica Plaza de Toros de Vistalegre. Su jardinería consta de praderas con macizos arbustivos y agrupaciones arbóreas. En esta placita podemos encontrar también varias zonas estanciales principalmente pavimentadas que se sitúan en torno a dos fuentes ornamentales de diferente tamaño e importancia. Dispone de zona de juegos infantiles y de zona canina.	40.385086008433305	-3.7398326701482016	Parques	PASEO	MARCELINO CAMACHO	6	28025
Parque Payaso Fofó	Parque estructurado en varias alturas, con taludes y extensas praderas naturales y artificiales. Largas alineaciones arboladas en los paseos. Dotado de maravillosas vistas de Madrid.	40.38901086962944	-3.6599692832803825	Parques	CALLE	PAYASO FOFO	11	28018
Parque Peñuelas	Uno de los parques urbanos más utilizado dentro del distrito de Arganzuela con varias zonas infantiles, cuenta además con dos grandes zonas caninas, ubicado sobre un parking, muestra de la integración de las diversas zonas verdes con una ciudad cosmopolita como Madrid.	40.39900396358797	-3.703926416750334	Parques	CALLE	GARGANTILLA	2	28005
Parque Pinar de la Elipa	Gran superficie arbolada atravesada por carril bici y una red de paseos que la convierten en una zona muy utilizada para el paseo. Dispone de unas excepcionales vistas del nudo de O`Donnell y del emblemático Pirulí.	40.418806485625446	-3.6563469592354387	Parques	CALLE	FELIX RODRIGUEZ DE LA FUENTE	26	28017
Parque Pinar del Rey	Parque construido en 3 niveles	CANILLAS	HORTALEZA	Parques	Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 30.593 m2    % Especies predominantes (nombre común)  con respecto a especies principales:  Árboles. Nº total de unidades arbóreas: 360Pino piñonero 51�staño de indias 35%Ciruelo rojo 5%Ciprés común 2% Arbustos. Nº total de unidades arbustivas: 20Fotinia 40%Griñolera 20%Laurentino 15% Macizos arbustivos. Superficie de macizos arbustivos: 1.591 m2  Espino de fuego 59�elfa 22%Junípero horizontal 10%	Bus: 9 , 72 , 87 , 125 , 229  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d53460fc97dde210VgnVCM2000000c205a0aRCRD	0
Parque Plaza Chozas de Canales	Jardín situado en una zona de intenso tránsito peatonal. Se extiende alrededor de una fuente central rodeada de rosales y praderas de césped donde se sitúan diferentes macizos de arbustos creando intensos contrastes. La zona estancial alberga unos juegos infantiles que junto al resto de elementos y ornamentos invitan a realizar un alto en el camino.	40.35277786522202	-3.6905392176697744	Parques	CARRETERA	VILLAVERDE A VALLECAS	10	28021
Parque Plaza Colonia Oroquieta	Este parque se caracteriza por una distribución de espacios enfocada claramente al uso del mismo por parte de los usuarios contando con una serie de zonas estanciales, pistas deportivas y zonas infantiles que ocupan la mayor parte de su superficie, perimetrado todo ello por  combinaciones de setos, macizos arbustivos y praderas de césped que generan intensos contrastes en función de la época del año.	40.35239211569256	-3.691771736219469	Parques	CARRETERA	VILLAVERDE A VALLECAS	1	28041
Parque Plaza de España	Parque de la zona centro de Madrid con monumento y lámina de agua. Es un lugar muy visitado por turistas y con una localización geográfica muy importante, ya que se encuentra en una de las arterias principales de la ciudad. Alberga muchos meses al año todo tipo de eventos, como mercadillos, etc.   Otras denominaciones Jardines de Plaza España	40.42372251184839	-3.7116577340508523	Parques	PLAZA	ESPAÑA	20	28008
Parque Quinta de los Molinos	Jardín de uso público cuyo origen es una finca de recreo rústico urbana con zonas de explotación agrícola y un marcado carácter mediterráneo, que dispone de edificios y arquitecturas declaradas de alto interés. Cerrado en la totalidad de su perímetro con cinco puertas de acceso, limita al sur con la C/ Alcalá, al norte con la C/ Juan Ignacio Luca de Tena, al este con la Avda. 25 de Septiembre y al oeste con la C/ Miami.    El parque incluye grandes extensiones de arbolado, en el que podemos encontrar una gran cantidad de especies (olivos, pinos, eucaliptos), aunque la estrella del parque son los almendros, que florecen en febrero y marzo, ofreciendo un fantástico espectáculo.El parque está dividido en dos zonas claramente diferenciadas: la zona norte con estilo romántico paisajista y la zona sur de carácter agrícola.	40.44245748722783	-3.6217095632137375	Parques	CALLE	ALCALA	527	28027
Parque Ramírez de Prado	Importante parque de Distrito, de más de 2 Hectáreas. Con una importante variedad vegetal donde destacan por su número carpes y catalpas.	40.39932569185547	-3.6894842200951024	Parques	CALLE	RAMIREZ DE PRADO	2	28045
Parque Roma	Parque de grandes dimensiones situado a la orilla de la Calle 30, idóneo para pasear por sus paseos delimitados por arbolado de grandes dimensiones. Dispone de 4 recintos de juegos infantiles, un circuito para mayores, un lago, instalaciones deportivas y un rocódromo. En él se sitúa un jardín para ciegos y un escudo de Madrid de grandes dimensiones.	40.41641041087398	-3.662606100328213	Parques	CALLE	JUAN ESPLANDIU	4	28007
Parque Salvador de Madariaga	Parque situado entre la Mezquita de Madrid y el tanatorio de la Calle 30, posee áreas de césped y arbolado. Como elemento distintivo de otros parques de Madrid, posee una pista de frontenis. Recientemente una pasarela peatonal que salva la Avda. de la Paz une el parque con su vecino parque de Breogán.    Otras denominaciones Parque de la mezquita. Parque del tanatorio	40.439387584092685	-3.6571484128652396	Parques	CALLE	SALVADOR DE MADARIAGA	9	28027
Parque San Blas. El Paraíso	Se trata del mayor parque del Distrito de San Blas, en cuanto a superficie, arbolado e instalaciones. Se puede recorrer en su totalidad de una forma rápida y sencilla, ya que además de los viales de áridos que lo atraviesan, dispone de un circuito deportivo y de un carril-bici a lo largo de toda su longitud. En su parte central se encuentra un moderno auditorio sobre el que giran las fiestas del distrito. Dispone de amplias praderas y arbolado de gran porte que proporciona grandes sombras. Está dotado con doce áreas infantiles y varios espacios deportivos: dos pistas de petanca, una de patinaje y un circuito biosaludable para personas mayores. El equipamiento del parque se completa con dos fuentes ornamentales. En la zona próxima a la Avenidad de la Institución Libre de Enseñanza hay un reloj de sol y una pérgola con plantas trepadoras.	40.42996840999023	-3.622184001035289	Parques	AVENIDA	ARCENTALES	4	28037
Parque San José de Calasanz	Parque situado sobre un aparcamiento en la calle Joaquín María López, por lo que tiene una zona pavimentada con grandes masas arbustivas y árboles de sombra. Está dotado de una zona infantil compuesta por el mismo tipo de plantación (diseño de macizos arbustivos y árboles de sombra) que permite aislar del tráfico rodado de las calles adyacentes. Otras denominaciones: Jardines de Joaquín María López	40.43761436823094	-3.7145867743039878	Parques	CALLE	JOAQUIN MARIA LOPEZ	39	28015
Parque San Juan Bautista	Zona verde con arbolado consolidado y zonas de césped muy utilizadas por los estudiantes de colegios e institutos cercanos al parque.	40.451304609076615	-3.6558964974118364	Parques	CALLE	AGASTIA	87	28043
Parque Sancho Dávila	Parque situado junto a Calle 30 y la calle Sancho Dávila. Este parque dispone de amplias praderas y macizos arbustivos diversos, además de bosquetes de chopos, pinos y cedros. Presenta dos extensas zonas infantiles para el disfrute de los más pequeños.	40.42949627920971	-3.6617795915510434	Parques	PLAZA	AMERICA ESPAÑOLA	4	28028
Parque Santa Eugenia	Zona verde donde destaca la gran variedad de elementos dirigidos al disfrute de usuarios de todas las edades. Cuenta con una zona de gran densidad de elementos vegetales tanto arbóreos como arbustivos, en su mayoría ya consolidados.	40.38131130575197	-3.608459149580722	Parques	CALLE	ZAZUAR	12	28031
Parque Santa Rita	Este parque se encuentra junto a la Plaza de Carabanchel, sede de la Junta Municipal de Distrito y la Plaza de la Iglesia de Carabanchel, donde se ubica la histórica Iglesia de San Sebastián. La superficie de este parque está formada principalmente por grandes praderas con macizos de rosales y por un campo deportivo. El arbolado de esta zona verde es principalmente joven. El parque está dotado de paseos, zonas estanciales, varias áreas de juegos infantiles y una zona canina.	40.379040097900265	-3.742770522229555	Parques	CALLE	ALBA DE TORMES	2	28025
Parque Segura	Zona verde recientemente remodelada que se encuentra constituida por una serie de paseos terrizos, zonas estanciales franqueadas por parterres ajardinados de praderas y macizos arbustivos. En este parque nos encontramos una serie de áreas destinadas a distintos usuarios como son una zona para mayores, una zona infantil, un circuito biosaludable y una zona canina.	40.368011394592635	-3.7158770172855813	Parques	CALLE	SEGURA	5	28041
Parque Soto de Entrevías	Zona verde continuación del Parque Entrevías Urbano. Dispone de un recorrido por distintas áreas temáticas pasando por un arboreto con especies singulares y diferentes tipos de vegetación de la sierra madrileña. El parque está estructurado en dos plataformas, la inferior es la compuesta por dos láminas de agua. Todo el parque se riega con agua regenerada.	40.376563359161366	-3.675043967167776	Parques	CARRETERA	ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.	9	28053
Parque Urpisa	Zona verde que cuenta con dos pequeñas zonas estanciales bordeadas por parterres con plantaciones diversas.	40.38289158525453	-3.619641837988416	Parques	CAMINO	VASARES	2	28031
Parque Valdebernardo Este	Parque periurbano situado en el extremo oriental del barrio de Valdebernardo que enlaza éste con la Avenida de la Democracia. Cuenta con plantaciones de árboles y arbustos aromáticos dispuestos en parcelas definidas por caminos terrizos y con numerosas instalaciones deportivas y zonas infantiles.	40.4027578376722	-3.617738099849234	Parques	CALLE	CORDEL DE PAVONES	2	28032
Parque Valle de Enmedio	Zona verde con arbolado joven con grandes paseos pavimentados dotados a lo largo de todo el recorrido con numerosos parques infantiles	40.48922371593969	-3.7237594350747143	Parques	CALLE	MIRADOR DE LA REINA	22	28035
Parque Vallecas Villa	Zona verde recientemente remodelada y de gran entidad. El elemento más destacado dentro del parque es la presencia de una fuente de cuatro alturas que asemeja a una catarata. Se trata de un parque con una elevada densidad arbustiva donde el terreno se encuentra cubierto por corteza de pino.   Otras denominaciones Parque Cataratas	40.37217516332789	-3.6238430832643598	Parques	CALLE	BABILAFUENTE	2	28031
Parque Vandel	El parque se asienta sobre la explanación del antiguo tren de Arganda. Posee viales terrizos de trazado geométrico, que definen parcelas plantadas de arbustos aromáticos. Amplias zonas terrizas estanciales arboladas.	40.4049148503112	-3.636955454805149	Parques	CALLE	MOLINA DE SEGURA	10	28030
Parque Virgen de la Esperanza	Parque ubicado entre bloques de viviendas, que se abre hacia el oeste ante la proximidad de una vía férrea adquiriendo una estructura más cercana a los espacios abiertos de los grandes parques. Está constituido principalmente por zonas de césped con macizos arbustivos y zonas terrizas. Cuenta con zonas estanciales e infantiles así como pistas deportivas.	40.351030215596516	-3.7010015933831006	Parques	CALLE	ANOETA	45	28041
Parque de Alfonso XIII	Parque limitado por las calles Alfonso XIII, Santa María Magdalena y Federico Salmón con amplias praderas algunas de ellas bordeadas por seto de aligustre, amplios macizos de arbustos y diversas alineaciones arbóreas en terrizos.	40.45990434942118	-3.669142805075655	Parques	AVENIDA	ALFONSO XIII	136	28016
Parque de Amos Acero	Parque urbano de uso muy intensivo integrado en el barrio de San Diego, en Vallecas. Aunque no es de grandes dimensiones, tiene diversidad de usos tales como pistas de petanca, zona de gradas de obra, zonas infantiles, zona estancial, etc.   Otras denominaciones: Parque de Palomeras	40.38903628994235	-3.6665321826830297	Parques	CALLE	SIERRA MOLINA	1	28053
Parque de Ana Tutor	El parque hace esquina con dos grandes ejes del distrito y dispone de una zona de patinaje y otra de fútbol sala. Mezcla arbolado nuevo con antiguos de más tamaño y zonas estanciales.	40.48559668319756	-3.7174080145343464	Parques	CALLE	VALLE DE PINARES LLANOS	1	28035
Parque de Arriaga	Parque situado longitudinalmente y al lado de la calle de Arriaga, posee una gran red de paseos y zonas estanciales. Tiene varias pistas deportivas y espacios de juegos infantiles. Existe asimismo un gran estanque circular con fuente en uno de los laterales.	40.425090271008656	-3.6427216652412877	Parques	AVENIDA	DAROCA	95	28017
Parque de Atenas	Uno de los parques más amplios del distrito Centro, con un papel fundamental dentro de la ciudad debido a la gran diversidad de flora y fauna. Hay que destacar además dentro de su importancia que en él se celebran numerosos actos festivos. Cuenta con zonas recreativas y deportivas.	40.413971277014085	-3.715138075489171	Parques	CALLE	SEGOVIA	28	28005
Parque de Berlín	Parque urbano limitado por las calles Ramón y Cajal, Marcenado y San Ernesto. Como significativo del mismo presenta restos procedentes de la caída del muro de Berlín adornado con bonitas fuentes ornamentales y amplios espacios estanciales, zonas infantiles, macizos arbustivos y extensas masas arbóreas.	40.45150372849227	-3.6760645355093797	Parques	AVENIDA	RAMON Y CAJAL	2	28016
Parque de Breogán	Parque delimitado por la Avenida de Brasilia y M-30, el cual presenta amplios terrizos con bosquetes de pinos y alineaciones de ciruelos y zonas infantiles de arena para el esparcimiento de los usuarios. También presenta amplias praderas y limitando a la M-30 macizos de adelfas y rosales.	40.437140971249754	-3.6608995093418306	Parques	AVENIDA	BRASILIA	2	28028
Parque de Canillejas	Situado en el centro del barrio de Canillejas, cuenta con dos áreas infantiles y una gran explanada donde se ubica un auditorio al aire libre. Los paseos perimetrales se encuentran resguardados por unas pérgolas con plantas trepadoras. En el lateral que da a la C/ San Mariano se encuentra un monumento en homenaje al matador de toros José Cubero 'Yiyo', que fue vecino del barrio. La zona infantil de mayor tamaño está rodeada de praderas y en los terrizos cercanos al auditorio se ha instalado un circuito biosaludable para uso vecinal.	40.44191186628217	-3.610832880429799	Parques	CALLE	CIRCE	57	28022
Parque de Comillas	Este parque se encuentra en la calle Antonio Leyva, entre la Plaza Elíptica y la Glorieta Marqués de Vadillo. Su jardinería está compuesta de grandes praderas con arbolado y macizos de arbustos. Los paseos son terrizos y pavimentados. Este parque dispone de zonas estanciales terrizas y  de pistas deportivas de fútbol, baloncesto, patinaje y petanca. Está  dotado de áreas infantiles y de mayores. Junto a la calle Baleares se sitúa una zona estancial y una fuente ornamental.	40.39191419121823	-3.7141505979369023	Parques	CALLE	MIGUEL SORIANO	1	28019
Parque de Darwin	Zona verde formada por plazas terrizas con plantaciones diversas. En la parte más próxima a la calle Julia García Boutan existe una zona interbloque formada por parterres de césped rodeados por seto de aligustre.	40.40687979108534	-3.660862691056585	Parques	CALLE	MANUEL MARIA ARRILLAGA	29	28030
Parque de Enrique Herreros	Parque situado en la confluencia de las calles Cea Bermúdez y Bravo Murillo. Gran superficie de pradera, zona infantil y de petanca y fuente ornamental.	40.43934359051524	-3.7043941647283263	Parques	CALLE	BRAVO MURILLO	49	28003
Parque de Francos Rodríguez	Parque antiguo y muy utilizado por los vecinos. Una ría divide la zona verde de este parque en dos secciones. Está dotado de zonas infantiles en el paseo de las Moreras y de praderas para el uso y disfrute de los vecinos. Asimismo dispone de aparcamientos para bicicletas.	40.45374298443811	-3.714179732136829	Parques	AVENIDA	DOCTOR FEDERICO RUBIO Y GALI	63	28040
Parque de Fuencarral	Encuadrado dentro del Barrio de Valverde, al norte del casco antiguo del pueblo de Fuencarral. Nació sobre una zona existente de pinar y cuenta con caminos y paseos, zonas arboladas y taludes, plantaciones de pinos, arbustos y especies arbóreas de sombra, con zonas estanciales. Dentro de los límites del parque se encuentran unos depósitos del Canal de Santillana. Son destacables los pinos piñoneros centenarios.	40.50021894773631	-3.6861244200250765	Parques	CALLE	NUESTRA SEÑORA DE VALVERDE	151	28034
Parque de Fuentechica	Zona verde con mucho tránsito situada cerca del metro de Fuencarral. Destaca su arbolado variado y de gran altura que proporciona sombra en sus espacios. Dispone de una zona infantil.	40.49571829898632	-3.6915305267345935	Parques	CALLE	ANASTASIA LOPEZ	21	28034
Parque de Fuentelarreina	Parque con pinos y chopos de buen tamaño sobre praderas naturales. Dispone de zona infantil y zona deportiva.	40.48346692636297	-3.7337736098964642	Parques	CALLE	ROSALIA DE CASTRO	80	28035
Parque de Gabriela Mistral	Zona verde bastante extensa que abarca una zona forestal de 7.5 ha compuesta por unidades de distintas especies entre las que predominan pinos, chopos, árboles del paraíso, cipreses, etc. El parque de Gabriela Mistral está dotado de pistas deportivas y de zonas infantiles. Dispone también de un carril bici que transcurre bajo la sombra de sus árboles.	40.484467522541834	-3.7336783173806616	Parques	CALLE	ROSALIA DE CASTRO	69	28035
Parque de Isabel Clara Eugenia	Parque situado entre las calles Mar de Caspio y Valdetorres de Jarama. Este parque Presenta el diseño propio de un jardín de estilo romántico. Con una superficie de 2,3 hectáreas, más de 580 árboles y 1.300 m2 de zona arbustiva. Destaca el foro que, recuperado en 2007, dispone de un espacio semicircular con graderío similar al de un teatro –cávea- en cuya pista se pueden realizar diferentes deportes como patinaje, patinaje con monopatín, etc. El parque también está dotado de una zona infantil y un punto de agua para consumo.	40.473611797871555	-3.646133317289789	Parques	CALLE	MAR CASPIO	4	28033
Parque de Juan XXIII	Parque de reciente construcción donde destacan sus cambios de pendientes y sus numerosos recovecos, ya que en la zona central existe un bloque de edificios que separan la zona este con la oeste del parque. Está compuesto de numerosos parterres arbustivos y de poco arbolado en su mayoría joven, aunque destaca una higuera de considerable tamaño. Consta de una red de caminos amplia por toda su superficie.	40.450619984285915	-3.7136749543495617	Parques	PASEO	JUAN XXIII	21	28040
Parque de Las Cruces	Parque de casi 19 hectáreas de extensión y de estilo paisajista, que está situado entre los distritos de Latina y Carabanchel. Contiene grupos de arbolado de diversas especies como pinos, cedros, cipreses, arces, chopos, almeces, etc., así como arbustos, zonas de rosas y amplias áreas de pradera. En su equipamiento destaca un amplio auditorio al aire libre, con capacidad para unos 3.000 espectadores. Dispone también de quiosco de bebidas, pistas deportivas, campo de fútbol, zonas infantiles y áreas biosaludables. Frente al auditorio se sitúa un amplio estanque al que vierte una estrecha ría que recorre una zona del parque.	40.37746689917427	-3.7547689345277977	Parques	AVENIDA	POBLADOS	74	28044
Parque de Malmoe	Zona verde de carácter fundamentalmente forestal con grandes terrizos y árboles	4474053	40.41540866888321	Parques	MALMOE	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85c4032c2c9be210VgnVCM2000000c205a0aRCRD	V	MADRID
Parque de Manoteras	El parque, situado a la altura del nº 4 de la C/ Velez Rubio, se ubica en un terreno en forma de cuenca, lo que ha servido para la instalación de unas gradas anexas a una pista polideportiva situada en la parte más baja. Fue inaugurado a primeros de 1979. Junto a éste, en la C/ Purchena nº 16, se encuentra otro pequeño parque cuyo atractivo principal es la presencia de un rocódromo para la práctica de la escalada. Este parque ha sido recientemente remodelado gracias a las obras del Plan E.	40.476654320025524	-3.662490150184719	Parques	CALLE	BACARES	22	28033
Parque de Pan Bendito	Este parque está formado por extensas masas arbustivas, pinos de gran envergadura y una pequeña zona de pradera. Está dotado de áreas estanciales pavimentadas y terrizas, de una una zona infantil y de otra de juego para mayores. Hay otra zona del parque que presenta una superficie terriza con unidades arbóreas aisladas ydispone de algunas mesas de ajedrez.	40.38951896001857	-3.76740436374511	Parques	AVENIDA	POBLADOS	35	28044
Parque de Peñagrande	Zona verde con pinos maduros para disfrutar de su sombra y pradera. Está dotada de una zona infantil.	40.48185149371301	-3.732800354586844	Parques	CALLE	LEOPOLDO ALAS CLARIN	53	28035
Parque de Pinar de Barajas	Zona forestal de casi 21 hectáreas que se extiende en su parte sur a lo largo de la A-2, en el tramo comprendido entre la C/ Peonías y la C/ Ignacio Sánchez Mejías, y en su parte norte a lo largo de la Avenida Carondelet. Es un bosque dentro de la ciudad.	40.44943999585466	-3.6315854281089894	Parques	AUTOVIA	A-2	700	28027
Parque de Plata y Castañar	Parque con dos zonas claramente diferenciadas  que generan espacios diferentes: una primera colindante con el Pº Ferroviarios y que cuenta con praderas de césped y alineaciones vertebradas por paseos que confluyen  cerca del antiguo auditorio y que cuentan con zonas deportivas e infantiles  salpicadas por toda la zona y otro espacio, más agreste, que perimetra el parque y que, siguiendo los caminos nos permite pasear entre bosquetes de chopos, olmedas y pinares  mostrándonos en su recorrido la avifauna que puebla el parque.	40.348762550258805	-3.715284870727623	Parques	GLORIETA	MIRADOR DEL SUR	1	28021
Parque de Pradolongo	El parque de Pradolongo es el principal pulmón verde del Distrito de Usera y una de las zonas verdes más emblemáticas de Madrid, tanto por su morfología y variedad de usos, como por su extensión, casi 60 ha. El parque está articulado en tres grandes ejes que confluyen en la zona central donde se sitúa un templete y un gran lago de tres hectáreas.  Es un espacio de gran valor ambiental. Un jardín botánico de una hectárea se ubica al norte del lago. Esta superficie está formada por parterres con diseño geométrico. En él están representadas 43 familias botánicas con paneles interpretativos que describen sus principales características. Asimismo, el jardín dispone de mesas y bancos para la realización de actividades de educación medioambiental.   Además del jardín botánico, destaca una senda ecológica de más de tres kilómetros. Está dotada de paneles interpretativos que permiten conocer las especies vegetales además de la fauna y del ecosistema del parque.   El parque de Pradolongo es una zona verde para el encuentro y el ocio. Ofrece múltiples posibilidades a ciudadanos de todas las edades: senderismo	MADRID	MADRID	Parques		 pista de calva para juegos tradicionales. Además, el parque está dotado de otras áreas deportivas, infantiles y de mayores. Uno de los espacios más visitados por los menores es el castillo de juegos.  En esta gran zona verde destacan especies arbóreas como el olmo de Siberia, el arce negundo y alineaciones de tilos, pinos, chopos y olmos de bola. Con respecto a los arbustos, los más frecuentes son los rosales, piracantas, adelfas, cornejos y abelias. El riego de las plantaciones del parque se realiza con agua regenerada.  Diversa fauna habita en este parque. Aves acuáticas como los ánades reales y las gaviotas reidoras frecuentan las láminas de agua. También viven las propias de las zonas verdes urbanas como son los mirlos, carboneros, herrerillos, pinzones, petirrojos, urracas y palomas torcaces entre otras muchas.	Metro: Hospital 12 de Octubre (línea 3) Bus: 6 , 60 , 78 , 81 , 121 , 131 Cercanías RENFE: 12 de Octubre   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.	85
Parque de Rafael Finat	Pequeño y recoleto parque de barrio bordeado de arbolado que se sitúa en ladera y dotado de zonas infantiles, zona deportiva y fuente ornamental.	40.383406554321375	-3.7639655933540093	Parques	CALLE	VIDAUBA	4	28044
Parque de Salvador Allende	Este parque se encuentra junto a la Avenida de la Peseta, la arteria principal del PAU (Plan de Actuación Urbanística) de Carabanchel y la estación de metro del mismo nombre. La zona verde es de muy reciente construcción. El parque está formado por zonas estanciales terrizas y pavimentadas con abundantes macizos arbustivos. Todas las especies vegetales son muy jóvenes y, por tanto, en fase de crecimiento. Dispone de una pradera longitudinal en uno de sus laterales. Toda esta área verde está dispuesta en dos niveles: en el más bajo, junto a la Avenida de la Peseta y el metro, se localiza un gran auditorio. En el más alto hay una pequeña lámina de agua y un monolito que proviene de la antigua dovela (anillo) de la tuneladora que pasó bajo el parque.	40.364341448699825	-3.757402071835875	Parques	CALLE	SALVADOR ALLENDE	3	28054
Parque de San Isidro	Es el segundo parque más importante en superficie después del Parque Emperatriz Mª de Austria y es regado con agua regenerada. Se encuentra cercano a la histórica Ermita de San Isidro y en él se celebran las fiestas del Santo que le da nombre. Se distinguen dos zonas:  El recinto ferial donde se montan parte de las fiestas de San Isidro en el mes de mayo, dedicado a actividades deportivas durante todo año El resto del parque, con el Jardín de Palmeras, de reciente creación, y especies palmáceas y vivaces, una senda botánica y una fuente central. Esta última zona consta de grandes praderas con arbolado, macizos de arbustos y de flor y caminos terrizos por los que se puede pasear, al igual que un carril bici, dos fuentes ornamentales y una lámina de agua que se puede atravesar a través de un puente.	40.39924815906885	-3.7284983869120603	Parques	PASEO	ERMITA DEL SANTO	74	28019
Parque de Santa Ana	Zona verde con numeroso arbolado joven y caminos adoquinados en toda su superficie. En la calle de acceso al parque se ubica una vez a la semana un mercadillo para los vecinos, por lo que el parque es muy frecuentado. Dispone de un mirador y de una zona infantil. Por uno de los laterales del parque pasa el Camino de Santiago.	40.49738155071247	-3.6936009892949127	Parques	CALLE	SAN CUGAT DEL VALLES	4	28034
