Nombre	Descripcion	Latitud	Longitud	Tipo	Clase_vial	Nombre_vial	Numero_vial	Codigo_postal
El Perla	Este bar, situado en la zona de La Latina conocida como Little Chueca, es un animado local muy popular donde disfrutar de unas cañas y unas tapas.Al igual que en otros locales del barrio, el domingo es el día más concurrido de este local, dada su cercanía a la zona del Rastro. Ofrece sabrosas tapas y raciones a primera hora y copas con música de baile al caer la tarde. 	40.409326600000	-3.711608600000	Clubs	Calle	Calatrava	 14	28005
Sixta Bar	Situado en la zona popularmente conocida como Little Chueca, en los alrededores de las calles Paloma y Calatrava, se encuentra este bar de copas que, sin ser de ambiente, sí que cuenta con un público mayoritariamente gay, al que se suman muchos vecinos del barrio y todo tipo de clientela.La Sixta es un local con una decoración entre kitsch y cañí donde se mezclan música pop actual y grandes éxitos de siempre. Al igual otros locales del barrio como El Atril y La Perla, la tarde de los domingos es su &#39;día grande&#39;, con copas a buen precio, ambiente de baile y mucha diversión.	40.409190964141	-3.711391389370	Clubs	Calle	Calatrava	 15	28005
El atril copas	Situado en el barrio de La Latina se encuentra este local de ambiente gay cuyas puertas llevan abiertas desde 1983. Aunque es uno de los imprescindibles de las noches del barrio, su día grande es el domingo, cuando el local permanece abierto desde la tarde hasta altas horas de la madrugada, dejando así amplio margen para disfrutar de unas copas y bailar música pop en un ambiente siempre divertido.	40.408839683147	-3.711705207825	Clubs	Calle	de la Paloma	 9	28005
Gymage Lounge	Situado en la azotea de los antiguos Cines Luna, el Gymage Lounge Resort es una animada terraza-solarium ideal para relajarse, probar el menú del día o tomar un cóctel mientras se disfruta de una maravillosa vista de la ciudad.El Gymage Lounge Resort es un espacio que se adapta a todas las épocas del año gracias a una acogedora zona interior y una concurrida terraza con múltiples sofás, camas, butacones y hamacas. En ambas se puede degustar de la cocina del restaurante del local, que ofrece una carta donde encontramos platos informales que van desde el hummus hasta las hamburguesas, pasando por pastas, carpaccios y tartares.	40.421363700000	-3.704813200000	Clubs	Calle	de la Luna	 2	28004
welKHOME Club	Situado en el barrio de Chamberí, a pocos metros de la Plaza de Colón, se encuentra este club social que aúna el desarrollo empresarial con el ocio en un lugar amplio e informal donde el cliente puede servirse una copa él mismo y pagar al peso por lo consumido.Este establecimiento, un lugar que ofrece un ambiente especialmente diseñado para man­tener reuniones de trabajo y organizar todo tipo de eventos privados, cuenta con la peculiaridad de disponer, casi en exclusiva, de alcohol nacional, desde ginebra de Madrid hasta ron de Granada, que se puede acompañar de un surtido buffet de snacks, especias y frutas. 	40.427383587058	-3.692291378975	Clubs	Calle	del Monte Esquinza	 15	28010
Madrid 1883 Churrería - Chocolatería	Situada en el barrio de Malasaña se encuentra la churrería más antigua de Madrid, donde se puede disfrutar de un tradicional chocolate con churros mientras se observa su proceso de elaboración a través de su cocina vista. Churreria 1883 es un local acogedor, con un ambiente que combina lo antiguo y lo moderno gracias a detalles como su falso lucernario, lámparas de hierro y una gran ventana hacia la cocina y su máquina de chocolate. En una zona de mesas altas con taburetes se sirven desayunos y meriendas que incluyen barritas con tomate y aceite o con jamón, cruasanes, sándwiches, tostadas con mantequilla y mermelada o Nutella, napolitanas o gofres, entre otras deliciosas opciones.	40.425191400000	-3.702657700000	Clubs	Calle	del Espíritu Santo	 8	28004
Café Pavón	En la parte alta de Embajadores se encuentra la antigua cafetería del Teatro Pavón, un café de barrio con barra de zinc, mesas y sillas de madera, grandes ventanales y un techo de madera art decó de 1924 que apareció durante las obras de reforma. Su carta, sencilla pero sabrosa, ofrece &#39;cañas&#39;, café de calidad y propuestas gastronómicas tradicionales como la ensaladilla rusa, hamburguesas o tortilla de patata.	40.410102700000	-3.706196300000	Clubs	Calle	de Embajadores	 9	28012
La Violeta	Luis y Manuel forman parte de la cuarta generación de propietarios de esta castiza taberna del barrio de Chamberí que ha abierto de nuevo sus puertas convertida en una vermutería. Sirven hasta 20 tipos diferentes de vermú, que se pueden degustar acompañados de tapas de lo más clásicas, como los boquerones en vinagre o las anchoas ahumadas.	40.436813879215	-3.708314895630	Clubs	Calle	de Vallehermoso	 60	28015
Pum Pum Café	Este café está situado en el barrio de Lavapiés, muy cerca de esos grandes contenedores culturales que son Tabacalera y La Casa Encendida. Con paredes de ladrillo visto, pizarras con mensajes y antiguos muebles, Pum Pum Café ofrece precisamente eso: café de calidad. Y, además, ecológico, algo que encaja con el resto de la carta del local, un auténtico templo para vegetarianos y veganos. 	40.408071500000	-3.701973500000	Clubs	Calle	del Tribulete	 6	28012
Salmón Gurú	"El barman argentino Diego Cabrera tiene en pleno centro de Madrid esta coctelería que ofrece distintos y sorprendentes ambientes y novedosas propuestas mixológicas. Se encuentra, además, en la lista The world&#39;s 50 best bars 2018 (los mejores bares del mundo), ocupando el puesto 19, lo que la convierte en la mejor coctelería de España.El primero de los espacios de Salmón Guru es la propia entrada, concebida como una antigua licorería repleta de botellas antiguas originales, con una zona de barra inspirada en un club neoyorquino de los años 60 de bancadas corridas, terciopelos y estampados florales. Sin embargo, la zona más especial del local es la ""mesa del barman"", un espacio de coctelería de autor con una estética rompedora donde destaca un gran luminoso de Schweppes e ilustraciones hechas a mano sobre sus paredes por el joven artista gráfico Joaquín Rodríguez. Funciona, previa reserva, a modo de mesa del barman, atendida y oficiada por el propio Diego, que actua como anfitrión y maestro de ceremonias recomendándoles según sus apetencias o estado de ánimo y creando nuevas y sorprendentes mezclas en vivo.Una última sala ofrece al comensal un espacio íntimo con mesas en boxes y una decoración inspirada en el comic, también con dibujos originales de Joaquín Rodríguez, pero esta vez basados en elementos propios de manga como el sol naciente, osos pandas, peces koi o un kamikaze japonés.Para acompañar a sus cócteles, Salmón Guru presenta también una carta con varios platos para compartir, que destacan por su originalidad y cuidada presentación."	40.414921486977	-3.699525296688	Clubs	Calle	de Echegaray	 21	28014
Sala Olvido	Situada en el sur de Madrid, en el distrito de Usera, la Sala Olvido ofrece buen ambiente con la mejor música comercial del momento. Durante todo el fin de semana se realizan fiestas temáticas con animación especial y conciertos de música en directo. Además, se dan clases de salsa y bachata.	40.386762488518	-3.702768087387	Clubs	Calle	Olvido	 15	28026
La Bombilla Piano-Bar	Este piano bar ofrece noches especiales en un ambiente íntimo pero animado donde disfrutar de música en directo mientras se toma una copa o un cóctel. Situado en la zona de Chamartín, muy cerca del Paseo de la Castellana, cuenta con una amplísima y variada programación de conciertos de diferentes estilos, con bandas y cantautores nacionales y extranjeros.	40.461491000000	-3.688036900000	Clubs	Calle	Carlos Maurras 4	0	28036
Tablao Flamenco La Estación de los Porches	Situado en la zona de Entrevías (Puente de Vallecas), este restaurante-asador cuenta con grandes artistas de la escena del flamenco en Madrid sobre su escenario. Cada actuación se convierte en una experiencia única e inolvidable gracias al talento y la calidad de sus espectáculos. Baile, cante y música en directo se dan la mano en tres escenarios, cada uno con su ambiente y show correspondiente.Además, mientras se disfruta del espectáculo de flamenco, se puede degustar una amplia selección de platos y tapas especiales de su restaurante asador. El local se encuentra en una zona de profundas raíces flamencas, cuna de grandes artistas del género, y cuya esencia queda reflejada en el ambiente y la decoración del tablao.	40.387888175690	-3.672274053097	Clubs	Calle	Timoteo Pérez Rubio	 2	28053
Cereal Hunters Café	En este local, situado en la zona de Salesas, los protagonistas absolutos son los cereales, que se pueden consumir en cualquier momento del día, acompañados de una amplia variedad de leches y toppings.Se trata de la primera cafetería de cereales que abre en nuestro país, cuyo objetivo es que la gente pueda desayunar como en su casa. Cuentan con 160 tipos de cereales, tanto nacionales como internacionales y más de 20 tipos diferentes de leches animales y vegetales, para tomar en el local o para llevar, además de una gran variedad de toppings, desde mini-galletitas a fruta fresca pasando por marshmallows, M&M’S o Filipinos.La cadena cuenta con otras cafeterías en las calles Conde de Miranda, 4, Reina, 1 y Alcalá, 90.	40.427316208487	-3.698841333389	Clubs	Calle	de Mejía Lequerica	 14 	28004
Karaoke Duarciñan	El karaoke Duarciñan, situado en la zona de Madrid Río, es un pub de trato familiar que lleva más de diez años en funcionamiento y en el que además se pueden celebrar todo tipo de eventos y fiestas privadas. Cuenta con más de 30.000 canciones que se van actualizando periodicamente.	40.406518000000	-3.719770700000	Clubs	Calle	Paradinas	 1	28005
La terraza de la Reina	Muy cerca de la Gran Vía se encuentra esta terraza situada en la Plaza de Pedro Zerolo, en la que se puede disfrutar a cualquier hora del día de una variada oferta gastronómica, para poder desde picotear a comer platos caseros de carta. podrás desayunar, comer de menú y a la carta, merendar, picotear algo y beber a cualquier hora del día.Abierta durante todo el año, la Terraza de la Reina ofrece desayunos, menú de mediodía entre semana, tapas, sandwiches, hamburguesas, pizzas y cócteles, entre otras opciones. Cada 6 meses cambia de aspecto para adaptar la terraza a la climatología. 	40.421012000000	-3.699498400000	Clubs	Calle	de Pedro Zerolo	 s/n	28004
Sala Silikona	Esta sala, situada en el barrio de Moratalaz, fundada en 1985, cuenta con miles de conciertos a sus espaldas. Se trata de un referente en el panorama musical madrileño, apostando por lo popular y por las nuevas bandas.La Sala Silikona abre todos los días y tiene una cuidada programación de conciertos con una media de entre 3 y 4 actuaciones de música en vivo por semana. Por su escenario han pasado grandes grupos y solistas como Antonio Vega, Enrique Urquijo, Luz Casal, Los Rodriguez, Amaral, Dover o Los Planetas.	40.405825126686	-3.652310371399	Clubs	Calle	del Encuentro	 1	28030
Café del Río	Este agradable restaurante y café, situado en el entorno natural del Río Manzanares (Madrid Río), dispone de una amplia terraza desde la que disfrutar de unas impresionantes vistas al Palacio de Oriente, la catedral de La Almudena y la basílica de San Francisco El Grande. El local se divide en tres espacios: el salón interior, la terraza exterior y un mirador situado en la planta superior. En Café del Río se puede tomar desde un asequible menú del día a diario, pasando por raciones y tostas y platos caseros que combinan la cocina tradicional con otras propuestas más modernas. También dispone de una amplia carta de cócteles y gin tonics. 	40.416959523924	-3.723249435425	Clubs	Calle	de Portugal	 1	28011
El jardín secreto	De cuidada decoración llena de detalles, este café es ya un clásico de la zona de Conde Duque, especialmente a la hora de disfrutar de una de sus suculentas meriendas o tomar una copa al llegar la noche.El Jardín Secreto es un local lleno de encanto y pequeños detalles que adornan cada mesa y le dan a cada rincón un ambiente diferente. En su carta destacan multitud de cafés del mundo, infusiones, batidos naturales y chocolates de todas las clases, desde chocolate con pétalos de rosa hasta chocolate con helado de violetas. Los más golosos pueden disfrutar también de una gran variedad de tartas.Por otro lado, cuando cae la noche este establecimiento se convierte en un restaurante donde se puede picar algo y terminar la velada con uno de sus variados cócteles.	40.425779400000	-3.711512800000	Clubs	Calle	del Conde Duque	 2	28015
El Tren	Este conocido pub de Argüelles es punto de encuentro de muchos amantes de los juegos de mesa, ya que cuenta con una gran colección de ellos puesta a disposición de sus clientes, para que disfruten de una animada partida entre amigos mientras toman un café o uno de sus variados cócteles.Situado en las inmediaciones del metro de Islas Filipinas se encuentra este popular bar donde es frecuente encontrar animados grupos que disfrutan de una partida de Monopoli, Trivial, ajedrez, damas…. Su decoración, dedicada enteramente a los trenes, dan un ambiente simpático y acogedor a este local a medio camino entre bar y cafetería, donde se puede tomar tanto un buen café como un cóctel, con o sin alcohol.	40.435464300000	-3.711532500000	Clubs	Calle	de Blasco de Garay	 47	28015
La Bicicleta	Este espacio, situado en el corazón del barrio de Malasaña, nace de la pasión por las bicis, el arte y el café a partes iguales. Se trata de un local acogedor y con personalidad, con un cuidado esmerado por el café, la repostería artesanal y la comida sana. El propósito de La Bicicleta es llegar a ser un lugar de encuentro para los aficionados y amantes de la bici, donde ellos mismos puedan inflar sus ruedas, arreglar un pinchazo o usar las herramientas del banco de trabajo. Además, en sus estanterías también se pueden encontrar publicaciones y libros especializados sobre bicicletas, así como asistir a charlas y eventos  relacionados con este ecológico medio de transporte. La Bicicleta cuenta con otras dos sucursales: La Bicicleta Concha Espina en la Plaza de Cataluña, 2, y La Bicicleta Galileo en la calle Galileo, 39.	40.423820597330	-3.702242374420	Clubs	Calle	de San Ildefonso	 9	28004
Fábrica Maravillas	Situada en pleno barrio de Malasaña se encuentra esta mini-fábrica que elabora y embotella su propia cerveza artesanal, todo un lujo para los paladares más exquisitos.La Fábrica Maravillas es un local pequeño que tiene a la vista de todos, e integradas en su interiorismo de corte industrial, las instalaciones donde fabrica su cerveza. El punto fuerte de este bar está en sus seis tipos de cerveza, con las que pretende llegar a todo tipo de público, desde el más entendido en la materia, para el que ofrecen cervezas tipo Saison, Pale Ale o Stout, hasta los que prefieren su versión más convencional, para quienes recomiendan la Malasaña Ale, una rubia inspirada en el barrio, ligera y de baja fermentación.	40.422658100000	-3.701735500000	Clubs	Calle	de Valverde	 29	28004
1862 Dry Bar	Ubicada en Malasaña, uno de los barrios de Madrid con más ambiente nocturno, se encuentra esta coctelería que rinde homenaje a la mixología clásica y que recupera recetas y técnicas originales. El nombre de esta coctelería recuerda el año en que se publicó el primer libro de cócteles de la historia, ‘The Bon Vivant’s Companion or How to mix drinks’, de Jerry Thomas, del cual proceden parte de las 30 fórmulas que figuran en su carta.Algunos de sus cócteles más famosos son el Mint Julep, una especie de mojito preparado con bourbon, sirope de azúcar y menta, servido en un vaso de metal, el Gin Fizz, con ginebra, sirope de azúcar, zumo de limón y huevo, o el Martínez, con vermouth dulce, ginebra, licor de Maraschino y angostura.	40.424138000000	-3.706506100000	Clubs	Calle	del Pez	 27	28004
La Villana Gin & Cocktail Room	Esta coctelería, situada en la zona de Cuzco, a pocos metros del paseo de la Castellana, cuenta con una original carta de bebidas que, a modo de tabla periódica, muestra las diferentes combinaciones de sus 33 ginebras con sus 11 tónicas.La Villana es un establecimiento elegante y cálido, con una decoración industrial a la vez que clásica en sus altas butacas y sofás de cuero, que invita a relajarse después de una jornada de trabajo. Entre su oferta de destilados premium encontramos el selecto Vodka Svedka, el delicioso Ron Cartavio o el Pisco Peruano Demonio de los Andes, entre otros. 	40.460890953370	-3.685601949692	Clubs	Calle	de Padre Damián	 37	28036
Harveys	Harvey&#39;s es una original coctelería inspirada en el elegante Hollywood de los años 40, donde la coctelería clásica, la de autor y los combinados premium eran tan característicos de la época.En la carta de Harvey&#39;s se pueden encontrar más de 60 cócteles y una cocina casera americana en la que destaca el solomillo de Morucha, una de las carnes más prestigiosas de nuestro país, los tomates verdes fritos y una gran variedad de hamburguesas. 	40.424766500000	-3.700638800000	Clubs	Calle	de Fuencarral	 70	28004
La Coquette	Este local, situado a escasos metros del Teatro Real de Madrid, es uno de los últimos templos de Blues en la ciudad, con actuaciones en directo todas las semanas. Se trata de un pequeño bar subterráneo, una de esas cuevas de ladrillo tan típicas de las ciudad, con un ambiente acogedor donde el espectáculo está garantizado gracias a magnificas improvisaciones y solos. Entre los instrumentos que escucharás no faltarán la batería, bajo, guitarra, armónica, teclados e incluso instrumentos exóticos de bandas étnicas o africanas.	40.417594600000	-3.707599700000	Clubs	Calle	de las Hileras	 14	28013
Maestro Churrero. Chocolatería & Churrería 	Chocolatería - churrería con más de 110 años de historia que se encuentra en el corazón del barrio de las letras de Madrid. Un espacio único, que apuesta por la innovación en este producto estrella de la repostería española.Un sin fin de propuestas creativas, donde hay 3 protagonistas principales, el churro, la porra y el chocolate. Churros mch, maki- churros, cocktails de chocolate, churros con helado de chocolate, churros golosos, 7 colors, o bien el tradicional chocolate con porras, todo un despliegue de sabores con los mejores productos del mercado.	40.414200603419	-3.703248202801	Clubs	Calle	de Jacinto Benavente	 2	28012
Jazzville Café	Próximo al parque de El Retiro se encuentra este local de música en directo en el que se puede disfrutar de la mejor música jazz así como de monólogos, en un entorno que recuerda a los clubes neoyorquinos.	40.409633100000	-3.671019600000	Clubs	Calle	de Jesús Aprendiz	 19	28007
Café Ziryab	Este tablao, situado en el barrio de Acacias, es un espacio de referencia para los aficionados al mundo del flamenco y para todos aquellos que quieran acercarse a este arte considerado patrimonio cultural universal. Con una decoración sencilla y cuidada, donde todo está dispuesto para centrar la atención en el espectáculo, Café Ziryab acoge espectáculos flamencos originales e innovadores, así como cuadros flamencos de corte más clásico, además de recitales de cante y toque. También alberga mesas redondas y reuniones de aficionados dentro de las actividades organizadas por su peña flamenca. Para completar la velada, Café Ziryab ofrece la posibilidad de tomar algo mientras se disfruta del espectáculo, con una carta que incluye raciones de jamón, salmorejo o mojama, tablas de quesos..., etc. 	40.402280100000	-3.705080500000	Clubs	Calle	de la Esperanza	 17	28005
Thundercat Club	Esta sala de conciertos especializada en rock&roll está situada en el centro de Madrid, entre los barrios de Chueca y Malasaña. Su  programación de jueves a sábado incluye actuaciones en directo, jam sessions y sesiones de grandes djs. El brit-pop, el rock o el soul son los estilos más frecuentes de este local divertido y auténtico. 	40.426223849516	-3.695740699768	Clubs	Calle	de Campoamor	 11	28004
Macera Taller Bar	Es uno de los bares de moda en Chueca y, en realidad, de todo Madrid. Aquí producen sus propios destilados con alcohol español que compran a granel y aderezan con canela, especias, cilantro,manzana, lima… Destilados artesanales que se pueden acompañar con algo para picar (sándwiches) o un dulce.  	40.426146800000	-3.698146700000	Clubs	Calle	de San Mateo	 21	28004
Cadillac Solitario	Esta sala de música en directo, situada en el distrito de Fuencarral- El Pardo, está especializada, principalmente, en música pop-rock española, desde lo más indie al rock más duro. Una vez que los conciertos han terminado, la sala se transforma en discoteca, donde se puede escuchar desde lo mejor de la movida madrileña hasta lo más actual, predominando el pop-rock español con toques de internacional, indie y música más bailable.En verano, el local cuenta con una terraza exterior con jardín vertical a modo de decoración en la que poder disfrutar de una copa y de buena música.	40.487472664837	-3.699753284454	Clubs	Calle	de Fermín Caballero	 6	28034
Fabrik	Esta discoteca, inaugurada en el 2003, está considerada como uno de los mejores clubs del mundo. La sala cuenta con magnificas instalaciones para disfrutar de una divertida noche de fiesta como parking vigilado, pista principal con multiples zonas vip, una terraza con zona de baile y 7 barras repartidas por todo el recinto. Pero si Fabrik destaca por algo es por su programación de eventos organizados por algunos de los mejores promotores nacionales como Goa o Supermartxe, y con la actuación de los mejores artistas nacionales e internacionales como Carl Cox, Sven Vath, Luciano, Villalobos o Marco Carola.	40.265462337563	-3.840494155884	Clubs	Calle	de la industria	 82	28970
Maravillas Club	Maravillas Club es una sala emblemática del barrio de Malasaña con más de 30 años de recorrido. Desde que reabrió sus puertas como Maravillas Club (después de su etapa como Nasti), la sala se ha caracterizado por su versatilidad y falta de prejuicios.Maravillas ofrece una programación regular de conciertos (indie, pop, rock, jazz), así como fiestas con algunos de los dj´s más destacados de la escena de club madrileña (Adrián LeFreak, Flechazo, Total, El Cuerpo del Disco, Digital 21, Tinglao, Remember, Ángel Pop Dj, Dj Lovers). También podemos disfrutar de artes escénicas, performance, monólogos, fiestas temáticas, poesía o presentaciones de libros y fanzines.En Maravillas Club tienen un lugar destacado los eventos relacionados con la cultura feminista, queer, lesbiana y gay (Tsunami Genderfluid, FuriaQueer, Be Fresh, Domingueras)	40.425773700000	-3.704259000000	Clubs	Calle	de San Vicente Ferrer	 33	28004
Agrado Cabaret	Un espacio único en Madrid, donde se dan cita a la vez espectáculos teatrales, coctelería premium y una variada oferta gastronómica basada en una cocina mediterránea y de mercado. Su vocación camaleónica y canalla la han convertido ya en punto de encuentro de caras famosas del cine español y de la escena musical y teatral.Agrado Cabaret ofrece una nutrida programación de espectáculos que abarca desde teatro y monólogo hasta conciertos, exposiciones o coloquios de cine. Todo ello disfrutado al máximo con una amplia variedad de cócteles y una carta que se apoya en la de la vecina y consanguínea Taberna Agrado (a dos metros a la vuelta de la esquina).  	40.421392800000	-3.703754600000	Clubs	Calle	Loreto y Chicote	 3	28004
Opium	Este club, uno de los más lujosos y exclusivos de la ciudad, está situado en las inmediaciones del Paseo de la Castellana, una zona muy popular por su ambiente nocturno. Ubicado donde antiguamente se encontraba el famoso MOMA Madrid, en la actualidad es un espacio destinado a vivir los momentos más VIP de la ciudad.Opium Madrid es ideal para la celebración de eventos, ya que cuenta con dos grandes salas con espacios privados y un servicio de restaurante en el que destacan unos platos elaborados con las mejores materias primas y productos de temporada. En cuanto a la música del local, en una de sus salas, la Main Room, predomina el house y el dance, mientras que en la en la Purple Room suenan tops hits y música pop. 	40.437930700000	-3.692061300000	Clubs	Calle	de José Abascal	 56	28003
Federal Café	Próximo al centro cultural Conde Duque se encuentra este bonito café, creado por los australianos Tommy Tang y Crick King. En él se puede desayunar, tomar un brunch, comer, merendar, cenar o tomar una copa, gracias a que su cocina está abierta de manera ininterrumpida.El diáfano local destaca por sus amplios ventanales, que le otorgan mucha luz natural, y por su decoración sencilla pero de diseño, al estilo nórdico. En él las mascotas son bienvenidas.Su carta se compone de comida biológica, vegetariana, sándwiches y hamburguesas, así como de dulces y tartas caseras. También cuenta con una amplia selección de cócteles.Federal Café tiene otra sucursal en Madrid, en la en la Plaza del Conde de Barajas, 3, al lado de la Plaza Mayor.	40.427088700000	-3.709232700000	Clubs	Calle	de las Comendadoras	 9	28015
Sala Caravan	Esta sala de música en directo, situada en el barrio de Chamberí, acoge las actuaciones de artistas emergentes y bandas míticas del rock nacional. Además, la Caravan Band ofrece cada viernes un concierto con grandes éxitos de los años 80, mientras que los jueves están reservados para la Jam Rock Session.La sala rinde homenaje a los años 80, algo que se refleja en la decoración del local y en la música que habitualmente se pone en cabina.	40.435167399360	-3.696102127433	Clubs	Calle	del General Martínez Campos	 17	28010
Fun House Music Bar	Especializada en música rock y soul, además de jazz, flamenco y músicas del mundo, esta sala de música en directo del distrito de Chamberí programa conciertos de artistas nacionales e internacionales a lo largo de toda la semana, así como sesiones de dj´s. Con un aforo para 178 personas, Fun House cuida especialmente el espacio acústico para una escucha agradable. Cuenta, además, con wifi gratuito.   	40.431348200000	-3.701186600000	Clubs	Calle	de Palafox	 8	28010
Rock Palace	Rock Palace es una sala de conciertos situada en las inmediaciones de la estación de Atocha, que ofrece sesiones de música en directo prácticamente a diario. Además, también alquila locales de ensayo y dispone de estudio de grabación. Es un lugar ideal para los amantes del rock, el punk o el garage, con un ambiente my underground, y unos precios asequibles para todos los públicos.  	40.402115400000	-3.689480200000	Clubs	Calle	de Vara de Rey	 6	28045
Intruso Bar	Este local se encuentra situado en el mismo corazón de Chueca. Es una sala de conciertos y bar de copas donde también se celebran presentaciones, eventos y sesiones especiales. Abre todos los días y tiene entrada libre hasta completar aforo, excepto el fin de semana, donde el acceso sólo es gratuito hasta las tres de la mañana.Además de sus dos jam sessions (lunes, fusión y martes, jazz), desde sus inicios han pasado artistas de primera línea nacionales e internacionales de diferentes estilos, como Eddie Roberts (UK), California Honeydrops, Bob Stroger (USA), Tail Dragger (USA), Graham Fenton (UK), Clinton Fearon (JM). Tras la música en vivo se da paso a la música de baile mas divertida y moderna.	40.423063300000	-3.700302500000	Clubs	Calle	de Augusto Figueroa	 3	28004
Gruta 77	Se trata de una sala de conciertos con aforo para 300 personas, donde los amantes del rock & roll y del punk pueden disfrutar de su variada programación musical.  Además de ofrecer una cuidada selección de música en directo, la sala tiene locales de ensayo para aquellos grupos que están empezando y un pub en su interior donde poder disfrutar de un verdadero ambiente rockero.Los 25 locales de ensayo cuentan con un aislamiento total,  horario flexible de once de la mañana a dos de la madrugada, climatización y servicio de venta de repuestos.	40.390946800000	-3.731394500000	Clubs	Calle	Cuclillo	 6	28019
Cats	Esta sala abrió sus puertas en 1989 y desde entonces es uno de los locales de referencia en la noche madrileña. Situada en el barrio de Moncloa, se caracteriza por un público joven, ya que está al lado de colegios mayores, residencias y facultades.Tiene una decoración muy cuidada estilo vintage, con mesas, sillas y tres barras que facilitan la atención al cliente. Con un aforo aproximado de 1.500 personas es un lugar ideal para la celebración de conciertos y eventos privados, cumpleaños o fiestas universitarias…	40.442782923774	-3.713400363922	Clubs	Calle	Julián Romea	 4	28003
La Sala Live!!	Inaugurada a mediados de los 90, la Sala Life es un referente de ocio en la vida nocturna madrileña. Ubicada en pleno barrio de Carabanchel, ha acogido en su escenario a grandes artistas, músicos y humoristas.La sala consta de dos plantas y tiene una capacidad para albergar a mil personas. Cuenta también con un gran montaje técnico, con pantallas de leds, un equipo de sonido de 8000 watios y una excelente acústica.Loquillo y los Trogloditas, Rosendo o Antonio Vega han sido solo algunos de los grupos que han pasado por esta mítica sala, que celebra animadas sesiones de discoteca hasta las 6 de la mañana.	40.383430500000	-3.747482600000	Clubs	Calle	de Nuestra Señora de Fátima	 42	28047
Gunilla 1882 Club	"Situado donde se encontraba la antigua sala Paddock (también conocida como Empire), se encuentra este sofistificado local, cuya decoración recuerda a la ""dolce vita"" y el art decó. Su nombre rinde homenaje a uno de los mayores iconos de aquella épocaLa sala cuenta con una gran pista, en la que se puede disfrutar de la música house actual y con una zona VIP, formada por varios reservados que rodean al DJ, eliminando las distancias con el público. También dispone de reservados detrás del escenario y algunos de ellos tienen hasta baño propio.   "	40.422576000000	-3.691038900000	Clubs	Calle	de Recoletos 	 16	28001
Teatro Barceló 	Situada en el antiguo teatro del mismo nombre y durante muchos años conocida como sala Pachá, uno de los puntos neurálgicos de la movida madrileña de los 80, la discoteca Teatro Barceló es uno de los locales más selectos y glamurosos de la zona de Tribunal. Cuenta con tres espacios bien diferenciados, donde los asistentes pueden disfrutar de diversos estilos musicales. La sala se caracteriza por un público variado que normalmente supera los 25 años, aunque las tardes de los fines de semana se reservan  para los menores de edad, convirtiéndose en una sala light, sin alcohol. Uno de los requisitos del club es ir bien vestido.El club, con tres plantas, se divide en diferentes salas: la Main Room, con música house, decorada con tres barras, un escenario con mesas, sillones y grandes pantallas; la sala Scotch, zona más pequeña con un ambiente completamente independiente del de la sala principal dónde se puede bailar electrónica  y  en la última planta, el ya mítico El Cielo de Barceló, con música de los 80 .En este local, además, se pueden celebrar eventos privados como presentaciones, reuniones familiares… 	40.426949700000	-3.699667800000	Clubs	Calle	de Barceló	 11	28004
Independance Club	En pleno centro de Madrid, el Independance Club se alza como uno de los referentes en el mundo de la música independiente. Ofrece música en directo y por su escenario han pasado Djs y grupos nacionales e internacionales de la talla de Mando Diao, Catpeople, Supersubmarina, We are Standard…etc. Todos los jueves la sala se convierte en Nature Club, un espacio ideal para los amantes de la electrónica.Además de conciertos, se celebran noches temáticas y especiales dedicados a las grandes bandas de todos los tiempos.	40.409744432218	-3.693031668663	Clubs	Calle	Atocha	 125 bis	28013
Shôko Madrid	Esta discoteca, situada en el barrio de La Latina, es el lugar ideal para la celebración de eventos y conciertos, por eso, de miércoles a domingo, se organizan diferentes fiestas con la mejor música comercial, urban, funky o reggaeton. La discoteca consta de dos plantas con diferentes espacios. Todos las salas se van adaptando a las temáticas de cada fiesta para ofrecer una noche diferente en cada visita.	40.408755600000	-3.710546000000	Clubs	Calle	de Toledo	 86	28005
Joy Eslava	La sala permanece cerrada temporalmente por obras.Situada muy cerca de la Puerta del Sol, la sala nació como teatro en 1872. Abrió sus puertas como discoteca en 1981, convirtiéndose en uno de los centros neurálgicos de la movida madrileña. Hoy cuenta con sesiones de música house y de las últimas tendencias del dance, techno, funky y pop-rock. Público glamuroso, variopinto y cosmopolita: desde modelos, actores, cantantes y deportistas de élite, hasta el turista nacional o internacional, que aprovecha la oportunidad de vivir la noche madrileña.Joy Eslava ocupa una superficie de más de 2.000 metros cuadrados que se distribuyen en cuatro niveles para el público y cuenta también con camerinos, sala de ensayos y espacios dedicados a talleres. Además de las distintas sesiones programadas a diario, suele celebrar a menudo otro tipo de eventos y fiestas, como conciertos, presentaciones, estrenos cinematográficos y discográficos.	40.417157606387	-3.706563413143	Clubs	Calle	del Arenal	 11	28013
Club 33	Inaugurada en 2012, esta sala está situada en el centro de Madrid, donde se celebran todo tipo de fiestas y espectáculos, así como eventos diversos. Se trata de uno de los espacios de referencia del mundo underground y LGTB, en el que dj&#39;s consagrados pinchan desde música electrónica hasta los hits de los 80 y 90.  	40.411996200000	-3.700989200000	Clubs	Calle	de la Cabeza	 33	28012
